Title,AvailableGlobally,ReleaseDate,HoursViewed,NumberofRatings,Rating,Genre,KeyWords,Description
Ali Wong: Don Wong,YES,2022-02-14,1400000,7793.0,7.0,"['ACTION', 'DRAMA', 'THRILLER']","CHINESE SOLDIER,CHINESE MILITARY,PEOPLE&APOS;S LIBERATION ARMY,NAVAL OFFICER,PROPAGANDA FILMMAKING",PLA NAVY MARINE CORPS LAUNCH A HOSTAGE RESCUE OPERATION IN THE FICTIONAL REPUBLIC OF IHWEA AND UNDERGO A FIERCE BATTLE WITH REBELLIONS AND TERRORISM.
Bad Guys: Vile City: Season 1 // 나쁜녀석들: 악의 도시: 시즌 1,NO,2018-03-08,1400000,318.0,7.0,"['ACTION', 'CRIME', 'DRAMA']",DETECTIVE,A DRAMA ABOUT A TEAM OF DETECTIVES WHO ROUND UP A TEAM OF BAD GUYS TO CATCH EVEN WORSE ONES.
Beat Bugs: Season 3,YES,2018-11-09,1400000,1569.0,7.0,"['ANIMATION', 'SHORT', 'COMEDY']","FAIRY TALE PARODY,SPOOF,RABBIT,BEAR,1940S",THE THREE BEARS SET A TRAP TO CATCH GOLDILOCKS BUT THEIR CARROT SOUP ATTRACTS BUGS BUNNY EARLY ON AND HE GROWS WISE TO THEIR PLANS.
Blown Away: Season 1,YES,2019-07-12,1400000,258.0,6.0,"['FAMILY', 'ANIMATION', 'SHORT']","SPOON,DISH,POPCORN,JEKYLL AND HYDE,ANTHROPOMORPHIC SPOON","DISHES AND UTENSILS WASH, DRY, AND STACK THEMSELVES. A DUSTER PLAYS A SILVERWARE BOX LIKE A PIANO WHILE A SALT-PEPPER-AND-SUGAR SET SINGS. THE SPOON PROPOSES TO THE DISH (INTERRUPTED BY A CRY FROM A BABY SPOON), THEN PLAYS PERCUSS..."
Caught by a Wave // Sulla stessa onda,YES,2021-03-25,1400000,1486.0,6.0,"['DRAMA', 'ROMANCE', 'SPORT']","LOVE,SUMMER",A SUMMER ADVENTURE UNDER THE SICILIAN SUN SOON BECOMES A PAINFUL LOVE STORY
Dhamaka // धमाका,YES,2021-11-19,1400000,42293.0,7.0,"['ACTION', 'CRIME', 'DRAMA']","RADIO,CALL,OPPORTUNITY,DANGER,BRIDGE","REASSIGNED FROM TV TO RADIO, A FRUSTRATED ANCHOR SEES BOTH DANGER AND OPPORTUNITY WHEN HE RECEIVES THREATENING CALLS ON THE AIR."
Dope: Season 1,YES,2017-12-22,1400000,103828.0,6.0,"['ANIMATION', 'ADVENTURE', 'COMEDY']","TITLE WRITTEN BY FEMALE,TITLE WRITTEN BY MALE,SLIMEHOUSE,PORCUPINE,BUDDY MOVIE","BOOG, A DOMESTICATED 900LB. GRIZZLY BEAR, FINDS HIMSELF STRANDED IN THE WOODS 3 DAYS BEFORE OPEN SEASON. FORCED TO RELY ON ELLIOT, A FAST-TALKING MULE DEER, THE TWO FORM AN UNLIKELY FRIENDSHIP AND MUST QUICKLY RALLY OTHER FOREST A..."
Feel Good: Season 2,YES,2021-06-04,1400000,928058.0,8.0,"['ADVENTURE', 'FAMILY', 'FANTASY']","FRIENDSHIP,SNAKE,GINNY WEASLEY CHARACTER,LUCIUS MALFOY CHARACTER,HERMIONE GRANGER CHARACTER","HARRY, RON, AND HERMIONE SEARCH FOR VOLDEMORT&APOS;S REMAINING HORCRUXES IN THEIR EFFORT TO DESTROY THE DARK LORD AS THE FINAL BATTLE RAGES ON AT HOGWARTS."
Flavorful Origins: Gansu Cuisine // 風味原產地: 甘肅飲食 // 风味原产地: 甘肃美食,YES,2020-11-20,1400000,722.0,8.0,['DOCUMENTARY'],"CITY,FOOD AND DRINK DOCUMENTARY",EMBARK ON A DELIGHTFUL JOURNEY THROUGH THE CULINARY TRADITIONS OF CHINA AND UNCOVER THE STORIES OF THE PEOPLE WHO CREATE AND CHERISH ITS DISHES.
Forever Rich,YES,2021-10-01,1400000,1471.0,6.0,"['COMEDY', 'CRIME', 'DRAMA']","ROBBERY,VIRAL,RAP,RAPPER,ACTION THRILLER","WHEN RICHIE&APOS;S WATCH IS STOLEN IN A VIOLENT ROBBERY AND HUMILIATING IMAGES OF THE ENCOUNTER GO VIRAL, THE RAPPER HAS TO FIX HIS REPUTATION TO SAVE HIS CAREER."
Four to Dinner // 4 Metà,YES,2022-01-05,1400000,3737.0,6.0,"['COMEDY', 'ROMANCE']","SOULMATE,NIPPLE PIERCING,COUPLE,FRIEND","IN THIS ROM-COM CHALLENGING THE CONCEPT OF SOULMATES, PARALLEL STORYLINES PORTRAY FOUR SINGLE FRIENDS AS THEY PAIR UP IN DIFFERENT COUPLE COMBINATIONS."
Franco Escamilla: Bienvenido al mundo,YES,2019-04-17,1400000,9499.0,6.0,"['COMEDY', 'ROMANCE']","KISS,HIGH SCHOOL,TEENAGE GIRL,MOTHER DAUGHTER RELATIONSHIP,2000S","WHEN LOLA&APOS;S BOYFRIEND IS UNFAITHFUL TO HER ON HIS SUMMER HOLIDAY, SHE DUMPS HIM AND FLIRTS WITH HIS BEST FRIEND AS PUNISHMENT. BUT AS THEIR CLASS PREPARES TO LEAVE ON AN EXCURSION TO LONDON, THE RELATIONSHIP HEATS UP."
Haunted: Latin America: Season 1 // Haunted: Latinoamérica: Temporada 1,YES,2021-03-31,1400000,39.0,5.0,"['SHORT', 'ADVENTURE', 'ROMANCE']","SHOWOFF,STANFORD CALIFORNIA,BROADWAY BREVITY,FIANCE FIANCEE RELATIONSHIP,INSTRUCTOR","FOUR YOUNG STUDENT PILOTS, EACH WITH DIFFERENT LONG TERM AMBITIONS, WORK TO BECOME CERTIFIED IN THEIR CHOSEN FIELD."
HollyBlood,NO,2022-09-07,1400000,1169.0,5.0,"['COMEDY', 'FANTASY', 'HORROR']","VAMPIRE,WOLFMAN,HIGH SCHOOL,TEENAGE LOVE,TEENAGER","JAVI, A PERFECTLY ORDINARY TEENAGER WHO DOESN&APOS;T SUSPECT THAT HIS CRUSH ON SARA MIGHT BE RECIPROCATED. THROUGH A STRING OF MISUNDERSTANDINGS, SARA COMES TO BELIEVE THAT JAVI IS IN POSSESSION OF SUPERNATURAL POWERS."
Ludo // लूडो,YES,2020-11-12,1400000,42695.0,8.0,"['ACTION', 'COMEDY', 'CRIME']","DARK,CRIMINAL,POLICE,MALE REAR NUDITY,DARK COMEDY","FROM A RESURFACED SEX TAPE TO A ROGUE SUITCASE OF MONEY, FOUR WILDLY DIFFERENT STORIES OVERLAP AT THE WHIMS OF FATE, CHANCE AND ONE ECCENTRIC CRIMINAL."
Masameer County: Season 2 // محافظة مسامير: موسم 2,YES,2023-03-02,1400000,2364.0,8.0,"['ANIMATION', 'COMEDY', 'DRAMA']","SAUDI,WITTY,ADULT ANIMATION,FOR GROWN UPS ANIMATION","A HUMOROUS VIEW ON A CHANGING SAUDI, THIS SEASON INCLUDES STORIES ABOUT A GLOBAL MEDIA WAR, A LONG-STANDING TRIBAL FEUD AND A HEALTH CRAZE GONE TOO FAR."
My Father's Violin // Babamın Kemanı,YES,2022-01-21,1400000,3996.0,6.0,['DRAMA'],"ORPHAN,GIRL","THROUGH THEIR SHARED GRIEF AND CONNECTION TO MUSIC, AN ORPHANED GIRL BONDS WITH HER EMOTIONALLY ALOOF, SUCCESSFUL VIOLINIST UNCLE."
Stretch Armstrong & the Flex Fighters: Season 1,YES,2017-11-17,1400000,348.0,6.0,"['ANIMATION', 'SHORT', 'ACTION']","HEROISM,SUPERHERO,MALE PROTAGONIST,WHITE MALE LEAD IN A DIVERSE CAST,SUPERHERO ACTION","AN ACTION-COMEDY SERIES BASED ON HASBRO&APOS;S STRETCHY, HEROIC TOY."
Tell Me When // Dime cuando tú,YES,2021-04-21,1400000,1148.0,6.0,['COMEDY'],DISCOVERY,"AFTER HIS GRANDPA&APOS;S PASSING, MEXICAN-AMERICAN WILL DECIDES TO GO AHEAD WITH THE PLANS HE&APOS;D MADE TO HELP HIM DISCOVER HIS ROOTS IN MEXICO."
The Awakening of Motti Wolkenbruch // Wolkenbruchs wunderliche Reise in die Arme einer Schickse,YES,2019-10-25,1400000,4834.0,7.0,"['COMEDY', 'DRAMA']","MOTHER SON RELATIONSHIP,JEWISH COMMUNITY,LOSS OF VIRGINITY,ORTHODOX JEW,SEXUAL AWAKENING","YOUNG JEWISH MAN BUCKS ORTHODOX TRADITIONS (AND MOTHER&APOS;S MEDDLING) BY SHAVING, SHOPPING OUTSIDE THE FAITHFUL, AND CONSIDERING A SHIKSA FOR A WIFE."
The Endless Trench // La trinchera infinita,NO,2020-02-28,1400000,7148.0,7.0,"['DRAMA', 'HISTORY']","SPANISH CIVIL WAR,DICTATORSHIP,MALE FRONTAL NUDITY,PUBIC HAIR,FEMALE PUBIC HAIR",1936. A COUNTRY TAKEN BY THE FASCISM. A HUSBAND MARKED FOR THE KILLING. A WIFE DETERMINED TO ALL FOR SAVING HIM. AN ENDLESS INCARCERATION IN HIS OWN HOME.
"tick, tick...BOOM!",YES,2021-11-19,1400000,116560.0,8.0,"['BIOGRAPHY', 'COMEDY', 'DRAMA']","30TH BIRTHDAY,29 YEAR OLD MAN,GAY CHARACTER,GAY,GAY FRIEND","ON THE CUSP OF HIS 30TH BIRTHDAY, A PROMISING YOUNG THEATER COMPOSER NAVIGATES LOVE, FRIENDSHIP AND THE PRESSURES OF LIFE AS AN ARTIST IN NEW YORK CITY."
Trese: Season 1,YES,2021-06-10,1400000,14593.0,9.0,"['DRAMA', 'HORROR', 'SCI-FI']","INTERACTIVE DRAMA,PLAYSTATION 3,XBOX 360,MICROSOFT WINDOWS,SINGLE PLAYER","IN A WORLD DEVASTATED BY THE UNDEAD, A CONVICTED CRIMINAL IS GIVEN A SECOND CHANCE AT LIFE WHEN HE COMES ACROSS A LITTLE GIRL NAMED CLEMENTINE."
Voltron: Legendary Defender: Season 8,YES,2018-12-14,1400000,9553.0,8.0,"['ANIMATION', 'ACTION', 'ADVENTURE']","EARTHLING,ADVISOR,ALIEN,ALIEN CREATURE,ALIEN EMPEROR",FIVE TEENAGERS BECOME THE LAST LINE OF DEFENSE FOR THE GALAXY IN AN INTERGALACTIC BATTLE AGAINST THE EVIL ALIEN FORCE LED BY KING ZARKON.
We Are the Champions: Season 1,YES,2020-11-17,1400000,272.0,5.0,"['COMEDY', 'SPORT']","COACH,PUBLIC HUMILIATION,PUNISHMENT,PUSH UPS,EMBARRASSMENT","DIVORCED FATHER WITHOUT CUSTODY TORBEN, A FORMER PRO SOCCER PLAYER, CONCENTRATES ON HIS TALENTED SON DAVID&APOS;S JUNIORS POORLY PERFORMING TEAM. WHEN THE COACH SUDDENLY ACCEPTS ANOTHER POSITION, TORBEN GETS HIS CHANGE &APOS;FOR THE TIME BE..."
When Angels Sleep // Cuando los ángeles duermen,YES,2018-12-28,1400000,4005.0,6.0,"['ADVENTURE', 'DRAMA', 'HORROR']","CEO,CAR,BIRTHDAY PARTY,BIRTHDAY,CHILD",A CEO LIVES THE WORST NIGHT OF HIS LIFE AFTER HE ACCIDENTALLY RUNS OVER A TEENAGE GIRL.
You Me Her: Season 2,NO,2017-06-15,1400000,23.0,9.0,"['COMEDY', 'DRAMA']",COUPLE,MAGS AND ASH ATTEMPT TO REKINDLE THEIR MARRIAGE ON THEIR VACATION AFTER HAVING A BABY BUT KEPT ARGUING THE WHOLE TRIP. MAGS MEETS ANGELA AND HAVE AN INSTANT CONNECTION SOON THE COUPLE START TO RECONNECT OVER THE IDEA OF A THREESOME.
A Family // ヤクザと家族 The Family,YES,2021-05-06,1300000,13256.0,7.0,['DRAMA'],"FAMILY RELATIONSHIPS,HEADHUNTER,EMPLOYMENT RECRUITER","A HEADHUNTER WHOSE LIFE REVOLVES AROUND CLOSING DEALS IN A SURVIVAL-OF-THE-FITTEST BOILER ROOM BATTLES HIS TOP RIVAL FOR CONTROL OF THEIR JOB PLACEMENT COMPANY, BUT HIS DREAM OF OWNING THE COMPANY CLASHES WITH THE NEEDS OF HIS FAM..."
AJIN: Demi-Human: Season 2 // 亜人: シーズン2,YES,2016-10-10,1300000,2075.0,6.0,"['ACTION', 'HORROR', 'MYSTERY']","LIVE ACTION REMAKE OF ANIME,ONE WORD TITLE,DEMI GOD,VEHICULAR ACCIDENT,KILLED IN AN ACCIDENT","A HIGH SCHOOL STUDENT DISCOVERS HE IS AN AJIN, A DEMI-HUMAN BEING. HE ENDS UP A FUGITIVE ON THE RUN BECAUSE OF HIS POWERS."
Beat Bugs: Season 1,YES,2016-08-03,1300000,1569.0,7.0,"['ANIMATION', 'SHORT', 'COMEDY']","FAIRY TALE PARODY,SPOOF,RABBIT,BEAR,1940S",THE THREE BEARS SET A TRAP TO CATCH GOLDILOCKS BUT THEIR CARROT SOUP ATTRACTS BUGS BUNNY EARLY ON AND HE GROWS WISE TO THEIR PLANS.
Burning Patience // Ardiente paciencia,NO,2022-12-07,1300000,350.0,6.0,"['DRAMA', 'ROMANCE']","LOVE,VILLAGE,JOB,LIFE,POSTMAN",MARIO IS A YOUNG FISHERMAN WHO DREAMS OF BECOMING A POET. HE GETS A JOB AS THE POSTMAN TO PABLO NERUDA WHEN THE LEGENDARY WRITER MOVES THERE AFTER BEING EXILED FROM CHILE.
Carmen Sandiego: To Steal or Not to Steal,YES,2020-03-10,1300000,863.0,7.0,"['ANIMATION', 'SHORT', 'ACTION']","THIEF,FEMALE PROTAGONIST,FEMALE CRIMINAL,CARMEN SANDIEGO,FEMALE THIEF","YOU DRIVE THE ACTION IN THIS INTERACTIVE ADVENTURE, HELPING CARMEN SAVE IVY AND ZACK WHEN V.I.L.E. CAPTURES THEM DURING A HEIST IN SHANGHAI."
Come Sunday,YES,2018-04-13,1300000,2488.0,6.0,"['BIOGRAPHY', 'DRAMA']","PREACHER,HERETIC,GAY,PASTOR,EVANGELIST",EVANGELIST CARLTON PEARSON IS OSTRACIZED BY HIS CHURCH FOR PREACHING THAT THERE IS NO HELL.
Elisa & Marcela // Elisa y Marcela,YES,2019-06-07,1300000,5682.0,7.0,"['BIOGRAPHY', 'DRAMA', 'ROMANCE']","LESBIANISM,MOLE,WOMAN SUCKING ANOTHER WOMAN&APOS;S TOES,LESBIAN,WOMAN DRESSES AS A MAN","IN 1901, ELISA SANCHEZ LORIGA TOOK ON THE IDENTITY OF MARIO SÁNCHEZ TO MARRY HER LOVER OF FIFTEEN YEARS, MARCELA GRACIA IBEAS."
Fate/Apocrypha: Part 2,YES,2017-10-01,1300000,20.0,7.0,['DRAMA'],BASED ON NOVEL,"MID 50S: THE TRIALS AND TRIBULATIONS OF SHINSUKE IBUKI, FRESHLY ARRIVED IN TOKYO FROM KYUSHU."
Inside Bill's Brain: Decoding Bill Gates: Limited Series,YES,2019-09-20,1300000,11563.0,8.0,['DOCUMENTARY'],"TV MINI SERIES,BILL AND MELINDA GATES FOUNDATION,COMPUTER,COMPUTER SOFTWARE,MICROSOFT",A DOCUMENTARY THAT TELLS BILL GATES&APOS; LIFE STORY AS HE PURSUES SOLUTIONS TO SOME OF THE WORLD&APOS;S MOST COMPLEX PROBLEMS.
Jingle Jangle: A Christmas Journey,YES,2020-11-13,1300000,20108.0,7.0,"['FAMILY', 'FANTASY', 'MUSICAL']","CHRISTMAS,HOLIDAY,CHRISTMAS IN TITLE,HOLIDAY IN TITLE,CHRISTMAS SEASON","AN IMAGINARY WORLD COMES TO LIFE IN A HOLIDAY TALE OF AN ECCENTRIC TOYMAKER, HIS ADVENTUROUS GRANDDAUGHTER, AND A MAGICAL INVENTION THAT HAS THE POWER TO CHANGE THEIR LIVES FOREVER."
King of Boys: The Return of the King: Limited Series,YES,2021-08-27,1300000,1937639.0,9.0,"['ACTION', 'ADVENTURE', 'DRAMA']","JOURNEY,ORC,MIDDLE EARTH,HOBBIT,RING",GANDALF AND ARAGORN LEAD THE WORLD OF MEN AGAINST SAURON&APOS;S ARMY TO DRAW HIS GAZE FROM FRODO AND SAM AS THEY APPROACH MOUNT DOOM WITH THE ONE RING.
Love Like the Falling Petals // 桜のような僕の恋人,YES,2022-03-24,1300000,223.0,5.0,"['ADVENTURE', 'DRAMA', 'FANTASY']","TITLE DIRECTED BY FEMALE,FIVE WORD TITLE,CHILDHOOD,FRIEND,LOVE","KEVIN AND NARA HAVE BEEN FRIENDS SINCE CHILDHOOD AND THEY PROMISE TO ALWAYS BE BEST FRIENDS. BUT WHEN NARA FALLS IN LOVE WITH A MYSTERIOUS BOY, KEVIN FEELS THAT THERE IS NO HOPE FOR HIM TO BE WITH HER FOREVER."
Master of None: Season 1,YES,2015-11-06,1300000,12479.0,6.0,"['FANTASY', 'HORROR', 'SCI-FI']","PUPPET,EVIL DOLL,FEMALE NUDITY,TRENCHCOAT,CULT FILM","PSYCHICS FIND THEMSELVES PLOTTED AGAINST BY A FORMER COLLEAGUE, WHO COMMITTED SUICIDE AFTER DISCOVERING ANIMATED, MURDEROUS PUPPETS."
Mighty Little Bheem: Festival of Colors: Collection,YES,2020-03-05,1300000,41.0,8.0,['ANIMATION'],BABY,"FROM SURPRISING STAGE PERFORMANCES TO SPRAYING COLORS WITH FRIENDS, JOIN BABY BHEEM FOR ALL HIS HOLI HIJINKS DURING THE SPECIAL SPRING FESTIVAL."
Million Dollar Beach House: Season 1,YES,2020-08-26,1300000,11.0,9.0,"['DOCUMENTARY', 'DRAMA']",SOLDIER,IN AN OCCUPIED WEST BANK CITY A PALESTINIAN FAMILY STRUGGLES TO KEEP THEIR HOME AGAINST MOUNTING PRESSURE AS A FORMER ISRAELI SOLDIER COMES TO TERMS WITH HIS PAST.
Murder by the Coast // El caso Wanninkhof - Carabantes,YES,2021-06-23,1300000,2451.0,7.0,"['DOCUMENTARY', 'CRIME', 'HISTORY']","1990S,YEAR 1999,MURDER,TRUE CRIME,TIMEFRAME 1990S","IN 1999, TEEN ROCÍO WANNINKHOF IS MURDERED. HER MOTHER&APOS;S EX-PARTNER, DOLORES VÁZQUEZ, IS SUSPECTED. DID SHE DO IT? A SECOND VICTIM REVEALS THE TRUTH."
Myth & Mogul: John DeLorean: Season 1,YES,2021-07-30,1300000,16102.0,6.0,"['ACTION', 'ADVENTURE', 'COMEDY']","WARRIOR,ANCIENT CHINA,REINCARNATION,HARE KRISHNA,TIME TRAVEL","ARCHEOLOGIST JACK KEEPS HAVING REOCCURRING DREAMS OF A PAST LIFE, WHERE HE IS THE GREAT GENERAL MENG YI, WHO IS SWORN TO PROTECT A PRINCESS NAMED OK-SOO. JACK DECIDES TO GO INVESTIGATE EVERYTHING WITH HIS FRIEND WILLIAM."
Nothing to Hide // Le Jeu,NO,2018-11-16,1300000,16842.0,7.0,"['COMEDY', 'DRAMA']","CELL PHONE,PSYCHOLOGIST,GAY,NO OPENING CREDITS,DINNER","3.5 COUPLES MEET FOR DINNER PARTY. THE MEN HAVE KNOWN EACH OTHER FOR DECADES. DURING DINNER THEY PLAY A GAME OF SHARING TEXTS, CALLS, E-MAILS ETC. BY PLACING ALL 7 CELL PHONES ON THE TABLE. UNEXPECTED RESULTS AS ALL HAVE SECRETS."
Pickpockets,YES,2018-04-12,1300000,1288.0,5.0,"['CRIME', 'DRAMA']","PICKPOCKET,PICPOCKET TRAINING,COCK FIGHT,STREET SURVEILLANCE,RACKET",ASPIRING TEEN THIEVES LEARN WHAT IT TAKES TO BE SUCCESSFUL PICKPOCKETS ON THE STREETS OF BOGOTA FROM A MASTER IN THE ART OF TRICKERY AND DECEPTION.
Rhyme Time Town: Season 1,YES,2020-06-19,1300000,14593.0,9.0,"['DRAMA', 'HORROR', 'SCI-FI']","INTERACTIVE DRAMA,PLAYSTATION 3,XBOX 360,MICROSOFT WINDOWS,SINGLE PLAYER","IN A WORLD DEVASTATED BY THE UNDEAD, A CONVICTED CRIMINAL IS GIVEN A SECOND CHANCE AT LIFE WHEN HE COMES ACROSS A LITTLE GIRL NAMED CLEMENTINE."
Street Food: Latin America: Limited Series // Street Food: Latinoamérica: Miniserie,YES,2020-07-21,1300000,1581.0,8.0,['DOCUMENTARY'],"FOOD AND DRINK DOCUMENTARY,FOOD,COOKING,DRINK,LATIN AMERICA","THE NEWEST INSTALLMENT WILL TRAVEL TO SIX COUNTRIES IN LATIN AMERICA AND EXPLORE THE VIBRANT STREET FOOD CULTURE OF OAXACA, MEXICO; SALVADOR, BRAZIL; BUENOS AIRES, ARGENTINA; LIMA, PERU; BOGOTA, COLOMBIA; AND LA PAZ, BOLIVIA."
Taylor Tomlinson: Quarter-Life Crisis,YES,2020-03-03,1300000,275.0,4.0,"['COMEDY', 'DRAMA', 'ROMANCE']","DATING,INDIAN AMERICAN,NEW YORK CITY,BET,DRINKING BUDDY","ACCOMPANIED BY HIS POSSE OF FOUR TESTOSTERONE-PACKED SCHMOES, NEIL DESAI--AGE 27, DIRECTIONLESS, AND CONFUSED--EMBARKS ON A JOURNEY TO FIND THE PERFECT DATE AND THE MEANING OF LOVE AND HAPPINESS, IN THE LIMO OF A DEVIOUS AND SCHEM..."
The Land of Steady Habits,YES,2018-09-14,1300000,8782.0,6.0,"['COMEDY', 'DRAMA']","DIVORCE,CHRISTMAS,DYSFUNCTIONAL FAMILY,DRUG ABUSE,TURTLE","AFTER LEAVING HIS WIFE AND HIS JOB TO FIND HAPPINESS, ANDERS BEFRIENDS A DRUG-ADDICTED TEEN, SENDING HIM DOWN A PATH OF RECKLESS AND SHAMEFUL BEHAVIOR."
The Man Without Gravity // L'uomo senza gravità,NO,2019-11-01,1300000,2708.0,6.0,"['COMEDY', 'DRAMA', 'FANTASY']","MAGIC REALISM,CHILD PROTAGONIST,ANTI GRAVITY,FLOATING IN THE AIR,MOTHER AND GRANDMOTHER","OSCAR COMES TO LIGHT ON A STORMY NIGHT, IN THE HOSPITAL OF A SMALL TOWN AND IMMEDIATELY WE UNDERSTAND THAT THERE IS SOMETHING EXTRAORDINARY IN HIM : DOES NOT OBEY THE LAW OF GRAVITY. IT FLOATS IN THE AIR, HOVERS IN THE LIGHTEST RO..."
The Tree of Blood // El árbol de la sangre,YES,2019-02-08,1300000,3348.0,6.0,['DRAMA'],"FAMILY TREE,FAMILY SECRETS,FEMALE FULL FRONTAL NUDITY,FEMALE REAR NUDITY,SPANISH CIVIL WAR",REBECA AND MARC MAKE A TRAVEL TO DISCOVER THEIR MUTUAL FAMILY PASTS IN REBECA&APOS;S GRANDPARENTS HOUSE.
Untold: Operation Flagrant Foul,YES,2022-08-30,1300000,2385.0,7.0,"['DOCUMENTARY', 'BIOGRAPHY', 'SPORT']","NBA,FBI FEDERAL BUREAU OF INVESTIGATION,REFEREE,BASKETBALL,CRIMINAL","YEARS AFTER SERVING TIME FOR BETTING ON GAMES HE OFFICIATED, FORMER NBA REFEREE TIM DONAGHY REVISITS THE SCANDAL THAT SHOOK UP THE LEAGUE."
Who Killed Little Gregory?: Limited Series // Grégory: Mini-série,YES,2019-11-20,1300000,3230.0,7.0,"['DOCUMENTARY', 'CRIME', 'MYSTERY']",TV MINI SERIES,"WHEN THEIR 4-YEAR-OLD SON IS MURDERED, A YOUNG COUPLE FIGHTS A TWISTING AND ARDUOUS BATTLE TRYING TO IDENTIFY A FRUSTRATINGLY ELUSIVE KILLER."
Xico's Journey // El camino de Xico,YES,2021-02-12,1300000,621.0,5.0,"['ANIMATION', 'ADVENTURE', 'FAMILY']","COMPUTER ANIMATION,FRIENDSHIP,SMALL TOWN,CARTOON FOR CHILDREN,CHILD PROTAGONIST","A GIRL, A DOG AND HER BEST PAL SET OUT TO SAVE A MOUNTAIN FROM A GOLD-HUNGRY CORPORATION. BUT THE KEY LIES CLOSER TO HOME, WITH HER SIDEKICK PUP, XICO."
Òlòtūré,YES,2020-10-02,1300000,879.0,6.0,"['CRIME', 'DRAMA']","UNDERCOVER,FEMALE REAR NUDITY",A JOURNALIST GOES UNDERCOVER AS A PROSTITUTE TO EXPOSE HUMAN TRAFFICKING BUT SHE ONLY FINDS A WORLD OF EXPLOITED WOMEN AND RUTHLESS VIOLENCE.
American Son,YES,2019-11-01,1200000,7463.0,6.0,['DRAMA'],POLICE,AN ESTRANGED COUPLE REUNITE IN A FLORIDA POLICE STATION TO HELP FIND THEIR MISSING TEENAGE SON.
Black: Season 1 // 블랙: 시즌 1,NO,2017-10-25,1200000,1544.0,6.0,"['ANIMATION', 'SHORT', 'ADVENTURE']","CONTROVERSY,GIRL,LAUNDRY DRYING ON A CLOTHESLINE,AFRICAN AMERICAN,CLOTHESLINE","SO WHITE FLEES FROM THE WICKED QUEENIE, WINS OVER THE THUGS FROM MURDER INC. AND MEETS HER OVERRATED PRINCE CHAWMIN&APOS;."
Buba,YES,2022-08-03,1200000,2794.0,6.0,"['COMEDY', 'DRAMA']","BASED ON TV SERIES,PREQUEL,CHARACTER NAME AS TITLE,SMALL TOWN,BROTHER","WHEN A SMALL-TOWN CON ARTIST JOINS THE LOCAL MAFIA WITH HIS MANIPULATIVE BROTHER, HIS OBSESSION WITH BALANCING HIS KARMA GETS HILARIOUSLY BRUTAL."
Bulbbul // बुलबुल,YES,2020-06-24,1200000,13701.0,7.0,"['DRAMA', 'HORROR', 'MYSTERY']","RAPE,VILLAGE,FOLKLORE,HEARTBREAK,PATRIARCHY","A MAN RETURNS HOME AFTER YEARS TO FIND HIS BROTHER&APOS;S CHILD BRIDE NOW GROWN UP AND ABANDONED, AND HIS ANCESTRAL VILLAGE PLAGUED BY MYSTERIOUS DEATHS."
Caught Out: Crime. Corruption. Cricket.,YES,2023-03-17,1200000,420.0,6.0,"['DOCUMENTARY', 'SPORT']","CRICKET THE SPORT,CORRUPTION,MATCH FIXING","INDIA&APOS;S BIGGEST MATCH-FIXING SCANDAL, THE ICONS CAUGHT IN ITS WEB AND THE JOURNALISTS WHO UNCOVERED THE CORRUPTION."
"Celeste Barber: Fine, thanks",YES,2023-04-12,1200000,391.0,6.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY SPECIAL","ACTOR AND COMEDIAN CELESTE BARBER HITS THE STAGE IN THE SYDNEY OPERA HOUSE TO EXPLORE MARRIAGE, MENTAL HEALTH, CELEBRITY-BRANDED SEX TOYS, AND MUCH MORE."
Cem Yılmaz: Diamond Elite Platinum Plus,YES,2021-12-31,1200000,9330.0,7.0,['COMEDY'],"TV SPECIAL,STAND UP COMEDY,STAND UP COMEDIAN,STAND UP SPECIAL,LIVE COMEDY","FAMOUS COMEDIAN CEM YILMAZ TELLS STORIES ABOUT SOCIAL MEDIA, TURKISH HOLIDAYS ABROAD AND HIS OWN CHILDHOOD IN THIS SATIRICAL AND CANDID STAND-UP SHOW"
Comedians in Cars Getting Coffee: Special Blend,YES,2018-01-05,1200000,13387.0,8.0,"['COMEDY', 'FAMILY', 'TALK-SHOW']","COFFEE,CAR,CELEBRITY GUEST,BEVERAGE,DRIVING","JERRY SEINFELD IS JOINED BY FRIENDS FOR A CUP OF COFFEE AND A DRIVE IN A CLASSIC CAR, SHARING STORIES ALL ALONG THE WAY."
Crashing: Season 1,NO,2016-08-31,1200000,166.0,6.0,"['DOCUMENTARY', 'SHORT', 'BIOGRAPHY']","RECORD,WATER SPEED RECORD,BOAT,LAKE,NEVADA","THIS OSCAR-WINNING SHORT DOCUMENTARY FOLLOWS THE EXPLOITS OF DONALD CAMPBELL ON LAKE MEAD, NEVADA IN HIS BOAT BLUEBIRD AS HE ATTEMPTS TO BE THE FIRST TO SUCCESSFULLY SET A WATER SPEED RECORD IN EXCESS OF 200 MPH."
DASH & LILY: Season 1,YES,2020-11-10,1200000,2302.0,6.0,"['COMEDY', 'FAMILY', 'FANTASY']","SON,CHRISTMAS,HOLIDAY,HOLIDAY SEASON,HOLIDAY COMEDY",A SEPARATED SOCIAL WORKER TAKES HIS DAUGHTER ON A RIDE ALONG WITH HIM ON CHRISTMAS EVE.
